Data,Formato,Kg_Produzidos,Metro_Linear,Metro_Quadrado,Tipo_Onda,Tipo_Papel,Turno
2026-04-13 00:00:00,2200,1954,2866,6305,B,CC,TARDE
2026-04-13 00:00:00,2200,5742,3304,7268,BC,KK-RI,TARDE
2026-04-13 00:00:00,2200,5992,5675,12485,B,KK-RI/E,MANHA
2026-04-13 00:00:00,2270,1034,712,1616,BC,KC,MANHA
2026-04-13 00:00:00,2270,1623,2044,4639,B,KM,TARDE
2026-04-13 00:00:00,2270,1860,2246,5098,C,KC,MANHA
2026-04-13 00:00:00,2270,9897,7583,17213,BC,KC,MANHA
2026-04-13 00:00:00,2430,954,1034,2512,B,KK,TARDE
2026-04-13 00:00:00,2430,1381,1263,3069,B,KM,MANHA
2026-04-13 00:00:00,2430,1391,1274,3095,B,BK,TARDE
2026-04-13 00:00:00,2430,5318,5760,13996,B,KM,TARDE
2026-04-13 00:00:00,2430,5822,6846,16635,B,KC,MANHA
2026-04-13 00:00:00,2430,10638,12508,30394,B,KM,TARDE
2026-04-14 00:00:00,2040,584,924,1884,B,CC,MANHA
2026-04-14 00:00:00,2040,3461,4179,8525,C,KK,MANHA
2026-04-14 00:00:00,2040,4607,3928,8013,BC,KC,MANHA
2026-04-14 00:00:00,2040,7204,6925,14127,C,KK,MANHA
2026-04-14 00:00:00,2200,903,856,1883,B,KM,TARDE
2026-04-14 00:00:00,2200,1114,1023,2250,C,KK,TARDE
2026-04-14 00:00:00,2200,2541,3040,6688,B,KK,TARDE
2026-04-14 00:00:00,2200,2636,1902,4184,BC,KK,MANHA
2026-04-14 00:00:00,2200,4373,4057,8925,B,BK,TARDE
2026-04-14 00:00:00,2200,6153,3057,6725,BC,KK,TARDE
2026-04-14 00:00:00,2200,11294,11409,25099,B,KK,TARDE
2026-04-14 00:00:00,2270,865,847,1922,B,KB,TARDE
2026-04-14 00:00:00,2270,1147,790,1793,BC,KC,TARDE
2026-04-14 00:00:00,2270,1159,740,1679,BC,KK,TARDE
2026-04-14 00:00:00,2270,1279,1034,2347,B,KK,TARDE
2026-04-14 00:00:00,2270,1731,2090,4744,C,KK,TARDE
2026-04-14 00:00:00,2270,2030,2451,5563,C,KC,TARDE
2026-04-14 00:00:00,2270,2332,2210,5016,C,KK,TARDE
2026-04-14 00:00:00,2270,3341,2974,6750,C,KK-RI,MANHA
2026-04-14 00:00:00,2430,899,1058,2570,B,KC,TARDE
2026-04-14 00:00:00,2430,1863,1217,2957,BC,KK,MANHA
2026-04-14 00:00:00,2430,3379,3660,8893,B,KK,TARDE
2026-04-14 00:00:00,2430,3402,2029,4930,BC,KK-RI,MANHA
2026-04-14 00:00:00,2430,4300,3612,8777,B,BK,TARDE
2026-04-14 00:00:00,2430,4536,4913,11938,B,KK,TARDE
2026-04-14 00:00:00,2430,9257,9047,22859,B,BK,TARDE
2026-04-15 00:00:00,2040,2444,3283,6697,C,KC,TARDE
2026-04-15 00:00:00,2040,3561,2728,5565,BC,KC,TARDE
2026-04-15 00:00:00,2040,5598,8316,16964,B,KC,TARDE
2026-04-15 00:00:00,2040,20584,28330,58813,B,KC,TARDE
2026-04-15 00:00:00,2200,1138,628,1381,BC,KK,TARDE
2026-04-15 00:00:00,2200,3088,2836,6239,BC,KK-RI,TARDE
2026-04-15 00:00:00,2200,3838,4985,10967,B,KC,MANHA
2026-04-15 00:00:00,2270,1727,1602,3636,B,MM,MANHA
2026-04-15 00:00:00,2270,2555,2963,6726,B,KK,MANHA
2026-04-15 00:00:00,2270,5703,2746,6233,BC,KK-RI,TARDE
2026-04-15 00:00:00,2270,5726,7208,16362,B,KC,MANHA
2026-04-15 00:00:00,2430,207,216,524,C,KC,TARDE
2026-04-15 00:00:00,2430,438,582,1414,B,CC,MANHA
2026-04-15 00:00:00,2430,892,742,1803,C,KK,TARDE
2026-04-15 00:00:00,2430,1469,661,1606,BC,KK,TARDE
2026-04-15 00:00:00,2430,3887,5160,12538,B,MM,MANHA
2026-04-15 00:00:00,2430,4714,5106,12407,B,KC,TARDE
2026-04-15 00:00:00,2430,8894,4464,10847,BC,KK,TARDE
2026-04-15 00:00:00,2430,29173,34303,83351,B,KM,MANHA
2026-04-16 00:00:00,2200,948,927,2039,C,KK,MANHA
2026-04-16 00:00:00,2200,1404,1014,2230,BC,KK,TARDE
2026-04-16 00:00:00,2200,3260,2994,6586,C,KK-RI,MANHA
2026-04-16 00:00:00,2200,8564,6770,14894,BC,CC,TARDE
2026-04-16 00:00:00,2270,1237,1211,2748,B,KK,MANHA
2026-04-16 00:00:00,2270,1314,905,2054,BC,KM,TARDE
2026-04-16 00:00:00,2270,1610,2027,4601,B,KM,TARDE
2026-04-16 00:00:00,2270,2315,2267,5146,B,BK,MANHA
2026-04-16 00:00:00,2270,2405,1536,3486,BC,KK,TARDE
2026-04-16 00:00:00,2270,2689,3118,7077,B,KM,MANHA
2026-04-16 00:00:00,2270,2899,3499,7942,C,KM,MANHA
2026-04-16 00:00:00,2270,3412,2386,5416,BC,KK,TARDE
2026-04-16 00:00:00,2270,6186,8792,19957,B,MM,TARDE
2026-04-16 00:00:00,2270,8105,6210,14096,BC,KM,TARDE
2026-04-16 00:00:00,2270,10706,13476,30590,B,KM,MANHA
2026-04-16 00:00:00,2270,11841,8151,18502,BC,KK,TARDE
2026-04-16 00:00:00,2430,316,303,736,B,KK,MANHA
2026-04-16 00:00:00,2430,1773,2000,4860,C,KC,MANHA
2026-04-16 00:00:00,2430,2263,1941,4716,B,KK,MANHA
2026-04-16 00:00:00,2430,2487,3302,8023,B,MM,TARDE
2026-04-16 00:00:00,2430,4418,2635,6403,BC,KK,TARDE
2026-04-16 00:00:00,2430,4503,4692,11401,C,KK,MANHA
2026-04-16 00:00:00,2430,7279,8559,20798,B,KC,MANHA
2026-04-16 00:00:00,2430,9352,12415,30168,B,CC,TARDE
2026-04-17 00:00:00,2040,4101,4468,9114,B,BK,MANHA
2026-04-17 00:00:00,2040,7485,4645,9475,BC,KK-RI,MANHA
2026-04-17 00:00:00,2200,2000,1856,4083,B,BK,TARDE
2026-04-17 00:00:00,2200,4048,2244,4936,BC,KK-RI,MANHA
2026-04-17 00:00:00,2200,25620,20253,44556,BC,CC,TARDE
2026-04-17 00:00:00,2270,5042,4936,11204,B,BK,MANHA
2026-04-17 00:00:00,2430,373,421,1023,C,KK,MANHA
2026-04-17 00:00:00,2430,648,861,2092,B,CM,MANHA
2026-04-17 00:00:00,2430,1402,1425,3462,B,BM,MANHA
2026-04-17 00:00:00,2430,1620,1755,4264,B,KK,TARDE
2026-04-17 00:00:00,2430,2313,1923,4672,C,KK,MANHA
2026-04-17 00:00:00,2430,2600,3058,7430,B,KM,TARDE
2026-04-17 00:00:00,2430,3363,3955,9610,B,KK,TARDE
2026-04-17 00:00:00,2430,4215,4956,12043,B,KM,MANHA
2026-04-17 00:00:00,2430,7756,5551,13488,BC,CC,MANHA
2026-04-17 00:00:00,2430,8115,6613,16069,C,BK,MANHA
2026-04-17 00:00:00,2430,9870,11606,28202,B,KM,TARDE
2026-04-17 00:00:00,2430,10821,5532,13442,BC,KK-RI,MANHA
2026-04-17 00:00:00,2430,14447,12159,29546,B,BK,TARDE
2026-04-18 00:00:00,2040,3886,6146,12537,B,CC,MANHA
2026-04-18 00:00:00,2040,4304,6029,12299,B,KC,MANHA
2026-04-18 00:00:00,2200,6012,7808,17177,B,KC,MANHA
2026-04-20 00:00:00,2040,918,1364,2782,B,MC,TARDE
2026-04-20 00:00:00,2200,1305,1502,3304,C,KC,MANHA
2026-04-20 00:00:00,2200,1365,1108,2437,C,KK,MANHA
2026-04-20 00:00:00,2200,1776,2125,4675,B,KC,TARDE
2026-04-20 00:00:00,2200,3766,2345,5159,BC,KK-RI,MANHA
2026-04-20 00:00:00,2200,6896,6531,14368,B,KK-RI,TARDE
2026-04-20 00:00:00,2270,430,654,1484,B,CC,TARDE
2026-04-20 00:00:00,2270,437,507,1158,B,KK,TARDE
2026-04-20 00:00:00,2270,741,726,1648,B,KK,TARDE
2026-04-20 00:00:00,2270,1469,1439,3266,B,BK,TARDE
2026-04-20 00:00:00,2270,2364,2976,6755,B,KM,MANHA
2026-04-20 00:00:00,2270,2443,2725,6185,C,KK,MANHA
2026-04-20 00:00:00,2270,2564,1637,3715,BC,KM,MANHA
2026-04-20 00:00:00,2270,2755,2452,5566,C,KK-RI,TARDE
2026-04-20 00:00:00,2270,4464,6344,14400,B,MM,MANHA
2026-04-20 00:00:00,2270,5371,7633,17326,B,MM,TARDE
2026-04-20 00:00:00,2270,9843,12390,28125,B,KM,TARDE
2026-04-20 00:00:00,2430,952,537,1304,BC,KM,MANHA
2026-04-20 00:00:00,2430,1308,1539,3739,B,KC,MANHA
2026-04-20 00:00:00,2430,1526,1244,3022,C,BK,MANHA
2026-04-20 00:00:00,2430,1900,1580,3839,C,KK,MANHA
2026-04-20 00:00:00,2430,2287,3036,7377,B,MM,TARDE
2026-04-20 00:00:00,2430,2876,3382,8218,B,MC,TARDE
2026-04-20 00:00:00,2430,3365,3645,8857,B,KC,MANHA
2026-04-20 00:00:00,2430,3840,4789,11637,B,MC,TARDE
2026-04-20 00:00:00,2430,4247,2533,6155,BC,KM,MANHA
2026-04-20 00:00:00,2430,4639,3978,9666,B,KK-RI,TARDE
2026-04-20 00:00:00,2430,5196,2337,5678,BC,KK,MANHA
2026-04-22 00:00:00,2040,3790,5994,12227,B,CC,TARDE
2026-04-22 00:00:00,2040,3819,5350,10914,B,KC,MANHA
2026-04-22 00:00:00,2200,1024,950,2090,B,BK,TARDE
2026-04-22 00:00:00,2200,2513,2380,5236,B,KK-RI,TARDE
2026-04-22 00:00:00,2200,4946,3569,7851,BC,KK,MANHA
2026-04-22 00:00:00,2200,6173,6035,13277,C,KK,TARDE
2026-04-22 00:00:00,2200,6999,8373,18420,B,KK,TARDE
2026-04-22 00:00:00,2200,8117,7687,16911,B,KK-RI,TARDE
2026-04-22 00:00:00,2270,1091,816,1852,BC,BK,MANHA
2026-04-22 00:00:00,2270,3173,2431,5518,BC,KK,MANHA
2026-04-22 00:00:00,2270,4231,3766,8548,C,KK,TARDE
2026-04-22 00:00:00,2270,4740,3315,7525,BC,KK,MANHA
2026-04-22 00:00:00,2430,1594,1798,4369,C,KC,MANHA
2026-04-22 00:00:00,2430,1784,1499,3642,B,BK,TARDE
2026-04-22 00:00:00,2430,1898,2520,6123,B,CC,TARDE
2026-04-22 00:00:00,2430,2516,2301,5591,B,KK-RI,TARDE
2026-04-22 00:00:00,2430,2546,2994,7275,B,KC,MANHA
2026-04-22 00:00:00,2430,2552,2659,6461,C,KK,MANHA
2026-04-22 00:00:00,2430,2840,1163,2826,BC,KK,TARDE
2026-04-22 00:00:00,2430,4700,5090,12368,B,KK,TARDE
2026-04-22 00:00:00,2430,4704,5532,13442,BC,KC,TARDE
2026-04-22 00:00:00,2430,9150,7607,18485,C,KK,MANHA
2026-04-22 00:00:00,2430,9947,7119,17299,BC,KM,MANHA
2026-04-23 00:00:00,2200,7794,4485,9867,BC,KK-RI,MANHA
2026-04-23 00:00:00,2270,1083,1256,2851,B,KM,TARDE
2026-04-23 00:00:00,2270,1703,1853,4206,B,BM,TARDE
2026-04-23 00:00:00,2270,1764,2045,4642,B,KM,TARDE
2026-04-23 00:00:00,2270,2159,2114,4798,B,KK,TARDE
2026-04-23 00:00:00,2270,2881,3341,7584,B,KK,TARDE
2026-04-23 00:00:00,2270,3993,4820,10941,C,KC,MANHA
2026-04-23 00:00:00,2270,7557,11480,26059,B,CC,TARDE
2026-04-23 00:00:00,2270,11812,5687,12909,BC,KK-RI,MANHA
2026-04-23 00:00:00,2430,996,713,1732,BC,KM,MANHA
2026-04-23 00:00:00,2430,1061,1248,3032,B,KC,TARDE
2026-04-23 00:00:00,2430,2103,2372,5763,C,KC,MANHA
2026-04-23 00:00:00,2430,2512,2618,6361,C,KK,MANHA
2026-04-23 00:00:00,2430,2640,1994,4845,B,KK,TARDE
2026-04-23 00:00:00,2430,3174,3732,9068,B,KC,MANHA
2026-04-23 00:00:00,2430,3564,3860,9379,B,KM,MANHA
2026-04-23 00:00:00,2430,4177,3473,8439,C,KK,MANHA
2026-04-23 00:00:00,2430,21826,15621,37959,BC,KM,TARDE
2026-04-24 00:00:00,2040,935,986,2011,C,BK,MANHA
2026-04-24 00:00:00,2040,1635,1782,3635,B,BK,MANHA
2026-04-24 00:00:00,2040,1946,3290,6711,B,CC,MANHA
2026-04-24 00:00:00,2040,2352,3976,8111,B,CC,TARDE
2026-04-24 00:00:00,2200,2563,1596,3511,BC,BK,MANHA
2026-04-24 00:00:00,2200,6684,3946,8681,BC,KK-RI,MANHA
2026-04-24 00:00:00,2200,32032,25322,55708,BC,CC,TARDE
2026-04-24 00:00:00,2270,1879,2366,5370,B,KC,TARDE
2026-04-24 00:00:00,2270,2620,1673,3797,BC,KK,TARDE
2026-04-24 00:00:00,2270,3125,1886,4281,BC,KM-RI,MANHA
2026-04-24 00:00:00,2270,5107,5000,11350,B,BK,MANHA
2026-04-24 00:00:00,2270,6154,5477,12432,C,KK-RI,MANHA
2026-04-24 00:00:00,2270,6527,3507,7960,BC,KK-RI,MANHA
2026-04-24 00:00:00,2270,8229,10358,23512,B,KM,MANHA
2026-04-24 00:00:00,2270,8373,6415,14562,BC,KC,TARDE
2026-04-24 00:00:00,2270,8420,5796,13156,BC,KC,TARDE
2026-04-24 00:00:00,2430,792,701,1703,C,KK,TARDE
2026-04-24 00:00:00,2430,4278,1240,3013,BC,KK,TARDE
2026-04-24 00:00:00,2430,4725,1935,4702,BC,KK,TARDE
2026-04-24 00:00:00,2430,5049,3614,8782,BC,KM,MANHA
2026-04-27 00:00:00,2040,870,918,1827,C,KK,TARDE
2026-04-27 00:00:00,2040,6612,6548,13357,C,KK,TARDE
2026-04-27 00:00:00,2040,6723,9416,19208,B,KC,TARDE
2026-04-27 00:00:00,2040,13476,8362,17058,BC,KK-RI,MANHA
2026-04-27 00:00:00,2200,1075,1238,2723,C,KC,MANHA
2026-04-27 00:00:00,2200,1243,1431,3148,C,KC,TARDE
2026-04-27 00:00:00,2200,2735,1359,2989,BC,KK,MANHA
2026-04-27 00:00:00,2200,4607,5511,12124,B,KK,TARDE
2026-04-27 00:00:00,2200,5632,3325,7315,BC,KK,MANHA
2026-04-27 00:00:00,2200,7176,9320,20504,B,KC,TARDE
2026-04-27 00:00:00,2200,8455,4687,10311,BC,KK-RI,MANHA
2026-04-27 00:00:00,2270,1179,1155,2621,B,KK,TARDE
2026-04-27 00:00:00,2270,1739,2190,4971,B,KM,TARDE
2026-04-27 00:00:00,2270,4515,4420,10033,B,KB,TARDE
2026-04-27 00:00:00,2270,6166,7761,17617,B,KC,MANHA
2026-04-27 00:00:00,2430,3739,2443,5936,BC,KK,MANHA
2026-04-27 00:00:00,2430,4517,4131,10038,B,KB,TARDE
2026-04-27 00:00:00,2430,5381,7144,17359,B,MM,MANHA
2026-04-27 00:00:00,2430,8187,9627,23393,B,KC,TARDE
2026-04-27 00:00:00,2430,11317,13307,32336,B,KC,TARDE
2026-04-28 00:00:00,2040,1380,1713,3494,C,KK,TARDE
2026-04-28 00:00:00,2040,2062,3262,6654,B,CC,MANHA
2026-04-28 00:00:00,2040,5028,6240,12729,C,KK,MANHA
2026-04-28 00:00:00,2040,6341,8882,18119,B,KC,TARDE
2026-04-28 00:00:00,2040,8044,11949,24375,B,MC,MANHA
2026-04-28 00:00:00,2200,1163,1339,2945,C,KK,TARDE
2026-04-28 00:00:00,2200,1484,1666,3665,B,BK,TARDE
2026-04-28 00:00:00,2200,3087,4840,10648,B,CC,TARDE
2026-04-28 00:00:00,2200,6006,5688,12513,B,KK-RI,MANHA
2026-04-28 00:00:00,2200,7465,9696,21331,B,KC,TARDE
2026-04-28 00:00:00,2270,639,741,1682,B,KK,MANHA
2026-04-28 00:00:00,2270,1785,1368,3105,BC,KC,TARDE
2026-04-28 00:00:00,2270,2718,1516,3441,BC,KK-RI,TARDE
2026-04-28 00:00:00,2270,3512,4421,10035,B,KM,TARDE
2026-04-28 00:00:00,2270,3880,1701,3861,BC,KK,TARDE
2026-04-28 00:00:00,2270,9833,12377,28095,B,KM,MANHA
2026-04-28 00:00:00,2270,10588,12206,27707,B,KK,TARDE
2026-04-28 00:00:00,2430,452,255,619,BC,KK,TARDE
2026-04-28 00:00:00,2430,599,747,1815,B,MC,MANHA
2026-04-28 00:00:00,2430,2632,3095,7520,B,KK,MANHA
2026-04-28 00:00:00,2430,2795,3711,9017,B,CC,MANHA
2026-04-28 00:00:00,2430,3360,2405,5844,BC,KM,TARDE
2026-04-28 00:00:00,2430,8748,7347,17853,B,BK,TARDE
2026-04-29 00:00:00,2000,1275,2058,4116,B,CM,TARDE
2026-04-29 00:00:00,2200,5540,8124,17872,B,CC,TARDE
2026-04-29 00:00:00,2270,2970,3313,7520,C,KC,TARDE
2026-04-29 00:00:00,2270,3018,2111,4791,BC,KK,TARDE
2026-04-29 00:00:00,2270,3610,2305,5232,BC,KK,TARDE
2026-04-29 00:00:00,2270,5509,6649,15093,C,KC,TARDE
2026-04-29 00:00:00,2270,7031,3082,6996,BC,KK,MANHA
2026-04-29 00:00:00,2270,11128,5358,12162,BC,KK-RI,MANHA
2026-04-29 00:00:00,2270,13455,9262,21024,BC,KM,TARDE
2026-04-29 00:00:00,2430,1134,1004,2439,C,KM,MANHA
2026-04-29 00:00:00,2430,1375,1490,3620,B,KM,MANHA
2026-04-29 00:00:00,2430,1427,1487,3613,C,KK,MANHA
2026-04-29 00:00:00,2430,1737,1882,4573,B,KM,TARDE
2026-04-29 00:00:00,2430,2064,1770,4301,B,KK,TARDE
2026-04-29 00:00:00,2430,2359,1660,4033,BC,KM-RI,MANHA
2026-04-29 00:00:00,2430,4784,6351,15432,B,CM,TARDE
2026-04-29 00:00:00,2430,6309,7419,18028,B,KC,MANHA
2026-04-29 00:00:00,2430,7064,6460,15697,B,KK,TARDE
2026-04-29 00:00:00,2430,7304,3904,9486,BC,KK-RI,MANHA
2026-04-29 00:00:00,2430,8279,4313,10480,BC,KK-RI,MANHA
2026-04-29 00:00:00,2430,10630,12499,30372,B,KM,MANHA
2026-04-30 00:00:00,2200,1416,1314,2890,B,BK,MANHA
2026-04-30 00:00:00,2200,2534,1496,3291,BC,KK,MANHA
2026-04-30 00:00:00,2200,3412,2125,4675,BC,KK-RI,MANHA
2026-04-30 00:00:00,2200,15859,9125,20075,BC,KK-RI,MANHA
2026-04-30 00:00:00,2270,277,395,896,B,MM,TARDE
2026-04-30 00:00:00,2270,780,764,1734,B,KK,TARDE
2026-04-30 00:00:00,2270,3057,3545,8047,B,KM,TARDE
2026-04-30 00:00:00,2270,3941,4569,10371,B,KK,TARDE
2026-04-30 00:00:00,2270,4996,7101,16119,B,MM,MANHA
2026-04-30 00:00:00,2270,5678,5559,12618,B,BK,TARDE
2026-04-30 00:00:00,2270,7397,9311,21135,B,KM,TARDE
2026-04-30 00:00:00,2270,11099,15773,35804,B,CM,MANHA
2026-04-30 00:00:00,2430,1303,1324,3217,B,BM,TARDE
2026-04-30 00:00:00,2430,2876,3382,8218,B,KM,TARDE
2026-04-30 00:00:00,2430,2927,1469,3569,BC,KK-RI,MANHA
2026-04-30 00:00:00,2430,3922,3587,8716,B,KK,MANHA
2026-04-30 00:00:00,2430,5244,3426,8325,BC,KK,MANHA
2026-04-30 00:00:00,2430,6464,8581,20851,B,CM,MANHA
2026-04-30 00:00:00,2430,9242,10009,24321,B,KM,TARDE
2026-04-30 00:00:00,2430,16257,13654,33179,B,BK,TARDE
2026-05-01 00:00:00,2040,1651,1741,3551,C,KM,MANHA
2026-05-01 00:00:00,2040,3687,5164,10534,B,KC,TARDE
2026-05-01 00:00:00,2200,2515,2382,5240,B,KK-RI,MANHA
2026-05-01 00:00:00,2200,7520,9366,20605,C,KC,TARDE
2026-05-01 00:00:00,2200,7758,7347,16163,B,KK-RI/E,MANHA
2026-05-01 00:00:00,2270,1638,1827,4147,C,KM,MANHA
2026-05-01 00:00:00,2270,3503,3118,7077,C,KK-RI,TARDE
2026-05-01 00:00:00,2270,3599,4344,9860,C,KM,MANHA
2026-05-01 00:00:00,2270,5553,6194,14060,C,KM,TARDE
2026-05-01 00:00:00,2270,6309,7037,15973,C,KK,MANHA
2026-05-01 00:00:00,2270,17950,22594,51288,B,KM,TARDE
2026-05-01 00:00:00,2430,920,959,2330,C,KC,MANHA
2026-05-01 00:00:00,2430,926,1105,2685,B,BM,MANHA
2026-05-01 00:00:00,2430,2066,2153,5231,C,KK,MANHA
2026-05-01 00:00:00,2430,2088,1848,4490,C,KK,MANHA
2026-05-01 00:00:00,2430,2381,3162,7683,B,CM,MANHA
2026-05-01 00:00:00,2430,2565,1371,3331,BC,KM,TARDE
2026-05-01 00:00:00,2430,5623,6612,16067,B,KM,MANHA
2026-05-01 00:00:00,2430,6996,3739,9085,BC,KK-RI,TARDE
2026-05-04 00:00:00,2100,1791,2106,4422,B,BK,TARDE
2026-05-04 00:00:00,2200,663,649,1427,C,KK,MANHA
2026-05-04 00:00:00,2200,765,544,1196,BC,KC,MANHA
2026-05-04 00:00:00,2200,912,721,1586,BC,KC,TARDE
2026-05-04 00:00:00,2200,1151,818,1799,BC,KC,TARDE
2026-05-04 00:00:00,2200,1290,1261,2774,C,BK,MANHA
2026-05-04 00:00:00,2200,2941,3518,7739,B,KC,MANHA
2026-05-04 00:00:00,2200,3300,3798,8355,C,KC,MANHA
2026-05-04 00:00:00,2200,3938,5115,11253,B,KC,MANHA
2026-05-04 00:00:00,2200,31886,25207,55455,BC,CC,TARDE
2026-05-04 00:00:00,2270,1225,1200,2724,B,BK,MANHA
2026-05-04 00:00:00,2270,1422,1587,3602,C,KC,MANHA
2026-05-04 00:00:00,2270,4221,2415,5482,BC,KK,TARDE
2026-05-04 00:00:00,2430,2239,2633,6398,B,KK,MANHA
2026-05-04 00:00:00,2430,4229,2975,7229,BC,KM-RE,MANHA
2026-05-04 00:00:00,2430,4794,4385,10655,B,BK,MANHA
2026-05-05 00:00:00,2040,2318,2444,4985,C,KK,MANHA
2026-05-05 00:00:00,2040,4249,6720,13708,B,CC,MANHA
2026-05-05 00:00:00,2100,5272,6199,13017,B,BK,MANHA
2026-05-05 00:00:00,2200,1041,1297,2853,C,KK,MANHA
2026-05-05 00:00:00,2200,1221,1461,3214,B,KK,MANHA
2026-05-05 00:00:00,2200,1636,2125,4675,B,KC,MANHA
2026-05-05 00:00:00,2200,1757,2102,4624,B,KM,MANHA
2026-05-05 00:00:00,2200,3719,3522,7748,B,KK-RI,MANHA
2026-05-05 00:00:00,2200,6783,5506,12113,C,KK,MANHA
2026-05-05 00:00:00,2200,12173,12296,27051,B,KK,MANHA
2026-05-05 00:00:00,2270,3646,4227,9595,B,KK,TARDE
2026-05-05 00:00:00,2270,6166,4851,11011,C,KK,TARDE
2026-05-05 00:00:00,2430,1217,1268,3081,C,KC,TARDE
2026-05-05 00:00:00,2430,1418,1071,2602,B,KK,TARDE
2026-05-05 00:00:00,2430,3307,2836,6891,B,KK,TARDE
2026-05-05 00:00:00,2430,4188,4925,11967,B,KM,TARDE
2026-05-05 00:00:00,2430,6051,6554,15926,B,KM,TARDE
2026-05-05 00:00:00,2430,13901,11675,28370,B,BK,TARDE
2026-05-05 00:00:00,2430,14219,15399,37419,B,KM,TARDE
2026-05-06 00:00:00,2040,1860,2172,4430,B,BB,MANHA
2026-05-06 00:00:00,2040,3609,3037,6277,BC,KC,TARDE
2026-05-06 00:00:00,2200,217,220,484,B,BK,MANHA
2026-05-06 00:00:00,2200,1078,1343,2954,C,KK,MANHA
2026-05-06 00:00:00,2200,1247,1492,3282,B,KM,TARDE
2026-05-06 00:00:00,2200,1275,1348,2965,B,BK,MANHA
2026-05-06 00:00:00,2200,2126,2544,5596,B,KM,MANHA
2026-05-06 00:00:00,2200,2389,1488,3273,BC,BK,TARDE
2026-05-06 00:00:00,2200,2685,1334,2934,BC,KK,TARDE
2026-05-06 00:00:00,2200,3059,1806,3973,BC,KK-RI,MANHA
2026-05-06 00:00:00,2200,3109,4650,10230,B,CM,TARDE
2026-05-06 00:00:00,2200,4259,2806,6173,BC,KK,TARDE
2026-05-06 00:00:00,2200,5195,6747,14843,B,KC,TARDE
2026-05-06 00:00:00,2200,5397,4267,9387,BC,KM,TARDE
2026-05-06 00:00:00,2200,7687,9195,20229,B,KK,TARDE
2026-05-06 00:00:00,2270,511,593,1346,B,KC,TARDE
2026-05-06 00:00:00,2270,1460,1119,2540,BC,KM,TARDE
2026-05-06 00:00:00,2270,2118,2667,6054,B,KC,TARDE
2026-05-06 00:00:00,2270,8157,11592,26313,B,MM,MANHA
2026-05-06 00:00:00,2270,9374,6555,14879,BC,KK,TARDE
2026-05-06 00:00:00,2430,803,816,1982,B,BM,MANHA
2026-05-06 00:00:00,2430,1071,1160,2818,B,KM,MANHA
2026-05-06 00:00:00,2430,1242,1461,3550,B,KC,TARDE
2026-05-06 00:00:00,2430,1992,1952,4743,B,BB,MANHA
2026-05-06 00:00:00,2430,3627,4265,10363,B,KC,TARDE
2026-05-06 00:00:00,2430,3635,2602,6322,BC,KM,TARDE
2026-05-06 00:00:00,2430,3796,2140,5200,BC,KK,MANHA
2026-05-06 00:00:00,2430,4684,6218,15109,B,MM,MANHA
2026-05-06 00:00:00,2430,5097,2558,6215,BC,KK-RI,MANHA
2026-05-06 00:00:00,2430,6527,4197,10198,BC,KM,MANHA
2026-05-07 00:00:00,2040,600,950,1938,B,CC,TARDE
2026-05-07 00:00:00,2040,877,1132,2309,B,KK,TARDE
2026-05-07 00:00:00,2040,916,1137,2319,C,KK,TARDE
2026-05-07 00:00:00,2040,2224,3161,6448,B,BC,MANHA
2026-05-07 00:00:00,2040,2408,3808,7768,B,CC,MANHA
2026-05-07 00:00:00,2040,2464,3451,7040,B,KC,MANHA
2026-05-07 00:00:00,2040,3213,3500,7140,B,KK,MANHA
2026-05-07 00:00:00,2040,6816,7425,15147,B,KK,TARDE
2026-05-07 00:00:00,2040,7346,10913,22262,B,MC,TARDE
2026-05-07 00:00:00,2200,1431,1446,3181,B,BK,TARDE
2026-05-07 00:00:00,2200,1444,1799,3957,C,KM,TARDE
2026-05-07 00:00:00,2200,2392,2862,6296,B,KM,MANHA
2026-05-07 00:00:00,2200,5215,5098,11215,C,KK,TARDE
2026-05-07 00:00:00,2270,1829,2121,4814,B,KM,TARDE
2026-05-07 00:00:00,2270,1864,1825,4142,B,KB,TARDE
2026-05-07 00:00:00,2270,2083,1974,4480,C,BK,TARDE
2026-05-07 00:00:00,2270,2412,2362,5361,B,KK,TARDE
2026-05-07 00:00:00,2270,2424,1960,4449,B,KK,TARDE
2026-05-07 00:00:00,2270,2965,2712,6590,B,KB,TARDE
2026-05-07 00:00:00,2270,3259,4103,9313,B,KM,TARDE
2026-05-07 00:00:00,2270,3426,3354,7613,B,BK,MANHA
2026-05-07 00:00:00,2430,984,1026,2493,C,KK,TARDE
2026-05-07 00:00:00,2430,1058,1405,3414,B,CM,TARDE
2026-05-07 00:00:00,2430,1661,1688,4101,B,BM,TARDE
2026-05-07 00:00:00,2430,1778,1273,3093,BC,KK,MANHA
2026-05-07 00:00:00,2430,3428,3135,7618,B,BK,MANHA
2026-05-07 00:00:00,2430,6981,3731,9066,BC,KK-RI,MANHA
2026-05-07 00:00:00,2430,8281,6885,16730,C,KK,MANHA
2026-05-07 00:00:00,2430,10416,12248,29762,B,KM,MANHA
2026-05-08 00:00:00,2040,1672,2024,4128,B,BK,MANHA
2026-05-08 00:00:00,2200,2831,1629,3583,BC,KK-RI,MANHA
2026-05-08 00:00:00,2200,16346,12922,28428,BC,CM,MANHA
